lot_id,wafer_id,tool_id,slot,point_id,radius_mm,angle_deg,cd_nm,defect_count,measured_at
LOT-011,LOT-011-W02,PHOTO_B,6,37,142.0,0.0,45.048,1,2026-07-24 00:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,24,85.0,330.0,44.816,1,2026-07-23 23:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,23,85.0,300.0,45.427,0,2026-07-20 15:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,4,45.0,90.0,44.81,1,2026-07-22 03:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,0,0.0,0.0,45.025,1,2026-07-20 19:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,13,85.0,0.0,45.415,3,2026-07-21 23:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,41,142.0,120.0,44.444,2,2026-07-21 01:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,28,120.0,90.0,44.398,1,2026-07-21 08:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,48,142.0,330.0,44.631,0,2026-07-21 17:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,37,142.0,0.0,41.067,13,2026-07-24 09:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,38,142.0,30.0,45.463,3,2026-07-23 23:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,25,120.0,0.0,40.639,3,2026-07-23 07:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,22,85.0,270.0,45.145,1,2026-07-20 23:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,48,142.0,330.0,44.703,2,2026-07-23 23:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,9,45.0,240.0,45.163,0,2026-07-23 11:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,44,142.0,210.0,46.135,0,2026-07-21 03:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,21,85.0,240.0,46.188,3,2026-07-23 07:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,2,45.0,30.0,45.449,3,2026-07-24 01:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,45,142.0,240.0,44.081,2,2026-07-21 15:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,11,45.0,300.0,45.667,3,2026-07-24 09:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,48,142.0,330.0,43.969,1,2026-07-20 16:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,48,142.0,330.0,42.633,4,2026-07-24 11:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,22,85.0,270.0,45.16,1,2026-07-22 16:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,4,45.0,90.0,46.037,0,2026-07-24 02:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,24,85.0,330.0,44.448,0,2026-07-23 07:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,2,45.0,30.0,46.606,2,2026-07-21 03:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,9,45.0,240.0,44.761,0,2026-07-21 11:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,8,45.0,210.0,46.195,0,2026-07-22 00:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,23,85.0,300.0,45.285,1,2026-07-21 09:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,36,120.0,330.0,45.388,0,2026-07-22 03:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,24,85.0,330.0,44.678,4,2026-07-23 09:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,21,85.0,240.0,45.629,3,2026-07-24 08:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,22,85.0,270.0,45.899,1,2026-07-21 10:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,26,120.0,30.0,43.87,7,2026-07-20 15:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,44,142.0,210.0,43.724,2,2026-07-22 16:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,23,85.0,300.0,44.54,1,2026-07-21 23:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,42,142.0,150.0,45.227,0,2026-07-22 18:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,1,45.0,0.0,45.143,1,2026-07-23 16:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,0,0.0,0.0,46.121,5,2026-07-24 03:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,2,45.0,30.0,45.16,0,2026-07-21 07:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,13,85.0,0.0,44.968,2,2026-07-23 18:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,17,85.0,120.0,44.505,2,2026-07-22 00:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,19,85.0,180.0,45.369,1,2026-07-23 00:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,14,85.0,30.0,44.367,1,2026-07-21 18:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,45,142.0,240.0,44.506,3,2026-07-24 02:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,1,45.0,0.0,0.044537,0,2026-07-22 11:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,22,85.0,270.0,46.219,2,2026-07-23 00:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,32,120.0,210.0,44.665,3,2026-07-21 17:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,3,45.0,60.0,44.974,0,2026-07-23 15:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,25,120.0,0.0,42.027,4,2026-07-22 09:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,2,45.0,30.0,44.294,2,2026-07-22 10:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,14,85.0,30.0,44.454,0,2026-07-22 10:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,0,0.0,0.0,44.986,2,2026-07-22 07:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,28,120.0,90.0,46.144,2,2026-07-22 02:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,24,85.0,330.0,45.764,3,2026-07-22 03:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,2,45.0,30.0,45.379,2,2026-07-22 15:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,24,85.0,330.0,44.903,2,2026-07-21 18:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,10,45.0,270.0,45.589,1,2026-07-22 08:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,18,85.0,150.0,45.932,0,2026-07-20 18:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,8,45.0,210.0,45.658,2,2026-07-22 02:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,23,85.0,300.0,45.048,0,2026-07-22 09:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,10,45.0,270.0,45.289,4,2026-07-21 10:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,1,45.0,0.0,44.295,4,2026-07-21 07:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,25,120.0,0.0,44.558,1,2026-07-21 10:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,3,45.0,60.0,44.446,1,2026-07-24 07:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,37,142.0,0.0,46.643,4,2026-07-22 01:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,0,0.0,0.0,45.272,2,2026-07-22 11:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,32,120.0,210.0,45.618,4,2026-07-24 01:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,37,142.0,0.0,44.41,1,2026-07-21 17:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,41,142.0,120.0,45.082,1,2026-07-22 23:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,16,85.0,90.0,44.578,0,2026-07-23 16:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,27,120.0,60.0,41.421,8,2026-07-22 08:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,45,142.0,240.0,43.829,3,2026-07-21 08:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,25,120.0,0.0,43.64,1,2026-07-23 17:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,30,120.0,150.0,41.305,11,2026-07-22 09:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,27,120.0,60.0,43.688,4,2026-07-21 18:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,22,85.0,270.0,,3,2026-07-23 03:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,6,45.0,150.0,44.603,3,2026-07-22 10:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,14,85.0,30.0,44.229,3,2026-07-22 08:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,44,142.0,210.0,43.913,3,2026-07-21 17:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,6,45.0,150.0,45.66,0,2026-07-22 23:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,39,142.0,60.0,41.522,11,2026-07-24 08:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,10,45.0,270.0,44.933,2,2026-07-21 11:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,8,45.0,210.0,45.185,2,2026-07-22 16:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,28,120.0,90.0,44.521,2,2026-07-20 17:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,24,85.0,330.0,44.895,0,2026-07-23 08:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,41,142.0,120.0,40.818,7,2026-07-23 10:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,26,120.0,30.0,43.594,1,2026-07-22 19:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,6,45.0,150.0,44.863,3,2026-07-21 02:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,8,45.0,210.0,44.642,2,2026-07-22 09:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,22,85.0,270.0,45.284,2,2026-07-20 18:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,19,85.0,180.0,44.434,3,2026-07-21 19:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,11,45.0,300.0,44.562,3,2026-07-22 07:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,15,85.0,60.0,46.021,3,2026-07-22 02:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,11,45.0,300.0,45.819,1,2026-07-23 23:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,43,142.0,180.0,44.495,2,2026-07-20 19:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,35,120.0,300.0,40.897,10,2026-07-23 07:00:00
LOT-010,LOT-010-W05,PHOTO_A,15,23,85.0,300.0,,3,2026-07-23 19:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,24,85.0,330.0,45.432,3,2026-07-21 01:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,27,120.0,60.0,43.547,3,2026-07-20 15:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,2,45.0,30.0,44.266,0,2026-07-20 16:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,3,45.0,60.0,44.572,4,2026-07-21 09:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,44,142.0,210.0,44.673,3,2026-07-23 18:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,5,45.0,120.0,45.397,2,2026-07-22 02:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,14,85.0,30.0,43.892,2,2026-07-23 08:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,11,45.0,300.0,43.735,2,2026-07-21 07:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,9,45.0,240.0,44.298,1,2026-07-23 15:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,35,120.0,300.0,44.625,0,2026-07-21 01:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,45,142.0,240.0,44.679,1,2026-07-23 02:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,32,120.0,210.0,44.154,0,2026-07-21 10:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,42,142.0,150.0,0.045407,0,2026-07-22 00:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,14,85.0,30.0,44.376,3,2026-07-20 16:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,19,85.0,180.0,46.109,4,2026-07-20 18:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,25,120.0,0.0,44.087,1,2026-07-21 08:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,16,85.0,90.0,44.595,1,2026-07-21 16:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,34,120.0,270.0,45.129,2,2026-07-21 17:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,4,45.0,90.0,45.044,1,2026-07-24 09:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,43,142.0,180.0,44.289,0,2026-07-24 03:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,33,120.0,240.0,44.548,2,2026-07-21 15:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,11,45.0,300.0,44.868,1,2026-07-21 11:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,35,120.0,300.0,40.833,7,2026-07-24 11:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,28,120.0,90.0,,9,2026-07-22 11:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,31,120.0,180.0,44.716,1,2026-07-22 23:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,37,142.0,0.0,40.971,10,2026-07-23 11:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,35,120.0,300.0,45.065,1,2026-07-21 09:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,15,85.0,60.0,44.107,0,2026-07-21 16:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,8,45.0,210.0,44.417,2,2026-07-23 16:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,48,142.0,330.0,40.522,10,2026-07-22 08:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,29,120.0,120.0,41.256,7,2026-07-22 08:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,48,142.0,330.0,45.009,0,2026-07-24 01:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,32,120.0,210.0,44.234,1,2026-07-20 17:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,36,120.0,330.0,43.889,3,2026-07-20 19:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,35,120.0,300.0,44.825,1,2026-07-22 01:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,36,120.0,330.0,40.929,7,2026-07-22 09:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,20,85.0,210.0,44.558,3,2026-07-22 09:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,0,0.0,0.0,45.215,1,2026-07-23 03:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,20,85.0,210.0,44.166,0,2026-07-21 07:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,16,85.0,90.0,44.934,0,2026-07-21 15:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,14,85.0,30.0,44.726,2,2026-07-22 17:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,21,85.0,240.0,44.239,0,2026-07-23 11:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,24,85.0,330.0,,2,2026-07-21 19:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,41,142.0,120.0,45.003,1,2026-07-22 01:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,10,45.0,270.0,45.624,2,2026-07-21 15:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,10,45.0,270.0,44.656,2,2026-07-24 00:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,24,85.0,330.0,45.175,5,2026-07-23 15:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,2,45.0,30.0,45.429,3,2026-07-21 00:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,46,142.0,270.0,44.628,3,2026-07-23 15:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,42,142.0,150.0,42.366,7,2026-07-24 10:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,14,85.0,30.0,44.133,0,2026-07-24 08:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,29,120.0,120.0,44.859,5,2026-07-22 00:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,48,142.0,330.0,41.035,6,2026-07-24 08:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,17,85.0,120.0,45.626,0,2026-07-23 23:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,38,142.0,30.0,46.146,2,2026-07-23 01:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,37,142.0,0.0,44.777,1,2026-07-22 18:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,47,142.0,300.0,46.449,0,2026-07-20 23:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,26,120.0,30.0,44.341,4,2026-07-22 03:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,16,85.0,90.0,43.727,0,2026-07-23 07:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,23,85.0,300.0,45.318,4,2026-07-21 17:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,32,120.0,210.0,45.308,0,2026-07-23 00:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,11,45.0,300.0,45.829,4,2026-07-21 00:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,32,120.0,210.0,41.452,9,2026-07-24 09:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,19,85.0,180.0,45.277,3,2026-07-21 18:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,40,142.0,90.0,42.458,3,2026-07-22 09:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,8,45.0,210.0,44.674,0,2026-07-23 07:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,11,45.0,300.0,45.705,2,2026-07-23 02:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,28,120.0,90.0,44.777,0,2026-07-21 00:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,35,120.0,300.0,46.637,2,2026-07-21 23:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,44,142.0,210.0,44.693,0,2026-07-21 19:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,29,120.0,120.0,44.861,1,2026-07-24 01:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,11,45.0,300.0,45.277,3,2026-07-24 07:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,18,85.0,150.0,45.517,4,2026-07-24 00:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,24,85.0,330.0,45.724,1,2026-07-22 02:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,13,85.0,0.0,44.648,2,2026-07-22 07:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,7,45.0,180.0,44.593,0,2026-07-23 08:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,47,142.0,300.0,43.873,2,2026-07-20 15:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,48,142.0,330.0,44.263,1,2026-07-22 15:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,14,85.0,30.0,45.002,1,2026-07-24 10:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,9,45.0,240.0,45.684,4,2026-07-23 03:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,1,45.0,0.0,44.94,0,2026-07-23 23:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,3,45.0,60.0,45.063,0,2026-07-24 10:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,45,142.0,240.0,44.633,2,2026-07-21 16:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,43,142.0,180.0,42.195,5,2026-07-22 08:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,37,142.0,0.0,40.901,12,2026-07-22 07:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,4,45.0,90.0,46.216,3,2026-07-22 02:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,13,85.0,0.0,43.623,3,2026-07-22 10:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,22,85.0,270.0,44.685,3,2026-07-21 11:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,38,142.0,30.0,45.787,0,2026-07-23 02:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,2,45.0,30.0,45.764,1,2026-07-24 03:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,46,142.0,270.0,41.027,6,2026-07-22 10:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,33,120.0,240.0,45.39,2,2026-07-23 03:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,32,120.0,210.0,44.449,2,2026-07-24 03:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,44,142.0,210.0,45.048,1,2026-07-21 02:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,30,120.0,150.0,44.718,5,2026-07-23 00:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,2,45.0,30.0,44.431,2,2026-07-21 08:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,1,45.0,0.0,45.749,3,2026-07-23 11:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,37,142.0,0.0,41.493,8,2026-07-24 11:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,27,120.0,60.0,43.952,4,2026-07-20 23:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,45,142.0,240.0,43.24,2,2026-07-20 18:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,48,142.0,330.0,41.028,4,2026-07-22 10:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,44,142.0,210.0,43.822,2,2026-07-22 23:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,10,45.0,270.0,44.901,0,2026-07-23 17:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,35,120.0,300.0,45.073,0,2026-07-23 15:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,40,142.0,90.0,44.581,2,2026-07-20 17:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,45,142.0,240.0,45.969,1,2026-07-23 03:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,30,120.0,150.0,45.199,3,2026-07-21 08:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,4,45.0,90.0,45.681,1,2026-07-22 23:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,19,85.0,180.0,45.008,1,2026-07-24 01:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,24,85.0,330.0,45.672,2,2026-07-22 16:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,1,45.0,0.0,44.695,1,2026-07-20 19:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,13,85.0,0.0,45.277,3,2026-07-23 15:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,3,45.0,60.0,45.301,4,2026-07-21 03:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,41,142.0,120.0,44.973,0,2026-07-20 18:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,2,45.0,30.0,45.971,3,2026-07-22 03:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,29,120.0,120.0,45.266,1,2026-07-22 03:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,18,85.0,150.0,,1,2026-07-22 19:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,25,120.0,0.0,44.271,4,2026-07-23 18:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,34,120.0,270.0,,3,2026-07-24 11:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,45,142.0,240.0,41.296,8,2026-07-23 09:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,22,85.0,270.0,44.176,0,2026-07-24 11:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,29,120.0,120.0,44.481,0,2026-07-21 16:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,16,85.0,90.0,46.292,4,2026-07-23 03:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,4,45.0,90.0,44.833,1,2026-07-22 10:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,36,120.0,330.0,45.654,0,2026-07-22 23:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,8,45.0,210.0,45.299,0,2026-07-21 07:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,17,85.0,120.0,45.383,2,2026-07-24 02:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,12,45.0,330.0,44.794,1,2026-07-24 09:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,42,142.0,150.0,44.297,2,2026-07-20 18:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,6,45.0,150.0,44.22,2,2026-07-23 10:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,8,45.0,210.0,44.681,3,2026-07-22 17:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,0,0.0,0.0,47.089,0,2026-07-21 02:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,36,120.0,330.0,41.425,9,2026-07-23 09:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,44,142.0,210.0,42.441,7,2026-07-24 09:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,19,85.0,180.0,45.097,2,2026-07-20 23:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,34,120.0,270.0,44.38,3,2026-07-21 09:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,1,45.0,0.0,45.085,3,2026-07-22 00:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,19,85.0,180.0,45.072,3,2026-07-22 17:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,13,85.0,0.0,44.495,0,2026-07-22 08:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,45,142.0,240.0,44.013,3,2026-07-22 15:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,41,142.0,120.0,40.836,5,2026-07-24 10:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,40,142.0,90.0,44.823,2,2026-07-21 09:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,48,142.0,330.0,41.633,7,2026-07-22 11:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,31,120.0,180.0,45.111,1,2026-07-20 17:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,3,45.0,60.0,45.654,1,2026-07-22 16:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,20,85.0,210.0,44.684,0,2026-07-23 10:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,33,120.0,240.0,44.407,3,2026-07-21 09:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,36,120.0,330.0,45.788,0,2026-07-22 00:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,7,45.0,180.0,45.428,2,2026-07-22 23:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,40,142.0,90.0,45.379,0,2026-07-23 02:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,41,142.0,120.0,41.339,1,2026-07-22 10:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,5,45.0,120.0,44.206,0,2026-07-23 10:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,19,85.0,180.0,45.156,3,2026-07-21 00:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,28,120.0,90.0,45.163,3,2026-07-23 15:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,41,142.0,120.0,43.945,1,2026-07-23 18:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,21,85.0,240.0,44.623,0,2026-07-23 15:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,3,45.0,60.0,46.113,3,2026-07-23 02:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,1,45.0,0.0,45.283,3,2026-07-22 16:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,44,142.0,210.0,45.338,0,2026-07-21 00:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,0,0.0,0.0,45.889,1,2026-07-22 17:00:00
